timestamp,battery_percent,cpu_pct,screen_on,background_factor,drain_per_min,minutes_remaining_target,session
2025-12-07 17:26:26.165796,99.5677330031556,35.652692033036146,1,1.0480806389165152,0.4322669968444026,230.3385031242523,light
2025-12-07 17:27:26.165818,99.14499579294443,31.352234229737036,1,1.001637087584987,0.4227372102111738,234.53103582582102,light
2025-12-07 17:28:26.165823,98.75205547650023,13.894299547145732,1,1.257585867494744,0.39294031644418637,251.31566129465128,light
2025-12-07 17:29:26.165827,98.34078477881404,26.812934508268008,1,0.882241433483158,0.41127069768619917,239.11449401106705,light
2025-12-07 17:30:26.165831,97.91175687736599,32.46572730498722,1,1.2048223419036033,0.4290279014480465,228.21769061381826,light
2025-12-07 17:31:26.165835,97.5108222897553,22.33947650014686,1,0.8127817305201361,0.40093458761069645,243.2088058824133,light
2025-12-07 17:32:26.165838,97.08936611136123,30.81705827576053,1,0.991103092127266,0.42145617839406635,230.3664558467608,light
2025-12-07 17:33:26.165842,96.67296740068768,30.139486333612975,1,0.8059869003158754,0.41639871067354345,232.16442539967247,light
2025-12-07 17:34:26.165845,96.2513626803224,29.866593139213055,1,1.0935767043425775,0.4216047203652777,228.29764001914012,light
2025-12-07 17:35:26.165849,95.83468995105834,28.977425107196098,1,0.9358939524842216,0.4166727292640766,229.999909330089,light
2025-12-07 17:36:26.165852,95.40552862676833,34.35904973334274,1,1.022161241166035,0.4291613242900062,222.30691170646577,light
2025-12-07 17:37:26.165856,94.96449366044361,41.01633256250895,1,0.950115059985187,0.44103496632472167,215.3219152935006,light
2025-12-07 17:38:26.165859,94.85777393415499,24.14330616501407,0,0.9216556979291242,0.10671972628861062,888.8494867164819,light
2025-12-07 17:39:26.165862,94.41559443028133,40.534552266642876,1,1.0555199670190656,0.44217950387366706,213.52322666058342,light
2025-12-07 17:40:26.165865,94.28545132533417,34.55289285402018,0,1.0518659619560717,0.1301431049471618,724.4751949295671,light
2025-12-07 17:41:26.165869,94.15323667950408,36.66975820175818,0,0.9437564713287453,0.13221464583009127,712.1241076461391,light
2025-12-07 17:42:26.165872,94.04199338283524,24.36842958313716,0,1.1253218751277454,0.11124329666882923,845.37222645242,light
2025-12-07 17:43:26.165875,93.6100269532393,34.861315944813086,1,1.1121898853157475,0.4319664295959411,216.70671732708854,light
2025-12-07 17:44:26.165878,93.15622149038559,45.94060695725054,1,1.096212446960621,0.4538054628537135,205.27787590872387,light
2025-12-07 17:45:26.165883,92.74630261613119,25.673949584421873,1,0.9285487542780769,0.40991887425440526,226.25526278785264,light
2025-12-07 17:46:26.165886,92.3527117400497,18.701642249337965,1,0.8093795791407666,0.3935908760814913,234.6413937728792,light
2025-12-07 17:47:26.165890,91.95603340988555,20.74973343181231,1,0.7589431650263021,0.39667833016415066,231.81511672652485,light
2025-12-07 17:48:26.165893,91.51865303874747,36.95999160428437,1,1.1730193964753797,0.4373803711380763,209.24270744161038,light
2025-12-07 17:49:26.165897,91.05128830787206,54.006827386669315,1,0.9675538051039073,0.4673647308754168,194.81848392223495,light
2025-12-07 17:50:26.165900,90.60459994524837,43.97283712358216,1,0.937134418825663,0.4466883626236776,202.83626690668947,light
2025-12-07 17:51:26.165903,90.14249598378812,48.38083971049919,1,1.2671141019628656,0.46210396146025573,195.06973214195443,light
2025-12-07 17:52:26.165907,90.01254057223656,35.76988141858734,0,0.9207824357194364,0.1299554115515634,692.6417260932732,light
2025-12-07 17:53:26.165910,89.85938188778775,46.09784724766658,0,1.0481494976732828,0.15315868444879882,586.7077156687636,light
2025-12-07 17:54:26.165913,89.73128051354456,32.64169326582606,0,1.140899385577143,0.128101374243195,700.4708657004221,light
2025-12-07 17:55:26.165917,89.29507813762093,39.5761300211865,1,0.8525057940628029,0.43620237592362904,204.71020578130654,light
2025-12-07 17:56:26.165920,88.86998259569626,32.35235774715891,1,1.0195413215178835,0.42509554192467547,209.0588440267471,light
2025-12-07 17:57:26.165923,88.44813366668144,29.879114751166377,1,1.10453497562424,0.4218489290148176,209.6677923853984,light
2025-12-07 17:58:26.165926,88.01558663080807,35.08110109198175,1,1.1192416844699618,0.43254703587336274,203.4821171600318,light
2025-12-07 17:59:26.165930,87.59905224644393,29.920312463355863,1,0.8346879718716536,0.41653438436414475,210.30449234141173,light
2025-12-07 18:00:26.165933,87.45206464606967,43.87256518975762,0,0.9621234997368897,0.14698760037425307,594.9621901670838,light
2025-12-07 18:01:26.165936,86.93863107089608,64.60682673858668,1,1.0804295642876247,0.5134335751735957,169.32790389000465,light
2025-12-07 18:02:26.165940,86.51031875571795,35.858370938638394,1,0.8297786650426556,0.4283123151781299,201.97952683134818,light
2025-12-07 18:03:26.165943,86.39147996093813,29.535183007907055,0,0.988421438200536,0.11883879477982484,726.9636158882076,light
2025-12-07 18:04:26.165946,86.24709933959792,41.838821066108956,0,1.0351489603996298,0.1443806213402105,597.3592476539495,light
2025-12-07 18:05:26.165949,85.83265709877082,25.455123427250864,1,1.1765996986293843,0.4144422408270894,207.10402715581614,light
2025-12-07 18:06:26.165953,85.69994984397651,36.09149536257514,0,1.026213203458463,0.13270725479431955,645.7819504804107,light
2025-12-07 18:07:26.165956,85.58345714111242,27.478349754014914,0,1.0768001678029273,0.11649270286408837,734.6679666361792,light
2025-12-07 18:08:26.165960,85.48366928213366,22.22454146699087,0,0.7669388022386536,0.09978785897875482,856.6540073811327,light
2025-12-07 18:09:26.165963,85.37598735544421,25.26116212632975,0,0.8579801218398747,0.107681926689457,792.8534525729586,light
2025-12-07 18:10:26.165966,84.97350465691557,22.158391645165267,1,0.9082957619160138,0.4024826985286508,211.12337242706772,light
2025-12-07 18:11:26.165970,84.86677310298037,26.29851726405179,0,0.7067259703543611,0.1067315539351908,795.1422983545514,light
2025-12-07 18:12:26.165973,84.45564301372406,24.680034674368105,1,1.0885009953788043,0.41113008925631234,205.4231622075989,light
2025-12-07 18:13:26.165976,84.33431360415092,29.274066446672443,0,1.1390638339895758,0.1213294095731364,695.0855023597132,light
2025-12-07 18:14:26.165979,84.2045524960525,30.674419811172964,0,1.420613423803543,0.1297611080984168,648.9198013952524,light
2025-12-07 18:15:26.165983,84.09765505942796,24.345746259140494,0,0.9102972053130687,0.10689743662454236,786.713486449685,light
2025-12-07 18:16:26.165986,83.98711304589887,24.68768925028115,0,1.058331751426253,0.11054201352908737,759.7754949867907,light
2025-12-07 18:17:26.165989,83.87626438542992,26.577926632043013,0,0.8846403602436015,0.11084866046895807,756.673684919436,light
2025-12-07 18:18:26.165992,83.7759072942604,19.319300938375928,0,1.08592446463826,0.10035709116951708,834.7781538700764,light
2025-12-07 18:19:26.165996,83.36004673471831,28.682184045270063,1,0.924809572577569,0.4158605595420915,200.45191788927266,light
2025-12-07 18:20:26.165999,82.94122369326927,29.141150964614784,1,1.0270369759905988,0.41882304144904153,198.03405134137248,light
2025-12-07 18:21:26.166003,82.53470620741575,23.42876502595985,1,0.9829977900799683,0.40651748585351904,203.02867423802672,light
2025-12-07 18:22:26.166006,82.09398871524785,40.36722661061669,1,0.9991519473331815,0.440717492167897,186.2734975900913,light
2025-12-07 18:23:26.166009,81.67695098651262,27.97380661789147,1,1.0545057749716455,0.41703772873521583,195.85026811416066,light
2025-12-07 18:24:26.166012,81.57931850585442,19.177838654461787,0,0.9638401674640228,0.09763248065820404,835.5755989797163,light
2025-12-07 18:25:26.166016,81.18513138339267,16.64002101770618,1,1.0453540213173944,0.3941871224617602,205.95581833414252,light
2025-12-07 18:26:26.166019,80.790115338812,17.163155244617485,1,1.0344867045718324,0.3950160445806716,204.5236299821051,light
2025-12-07 18:27:26.166022,80.40233280913355,14.513686757475025,1,0.9377578081746428,0.38778252967844296,207.33871862614538,light
2025-12-07 18:28:26.166025,79.98705708524548,27.090418862257877,1,1.0547443081772856,0.41527572388806144,192.61192620738453,light
2025-12-07 18:29:26.166029,79.60585348040239,12.037848988992245,1,0.8563953432556558,0.38120360484309757,208.82765133652907,light
2025-12-07 18:30:26.166032,79.21712284499962,16.560862618452752,1,0.7804455082934229,0.38873063540277397,203.78410042964762,light
2025-12-07 18:31:26.166037,78.77438801877767,42.595932421899676,1,0.8771480689071889,0.4427348262219431,177.92679354139636,light
2025-12-07 18:32:26.166040,78.66882441666603,24.852682929675787,0,0.7929118126147832,0.10556360211164724,745.2267907025711,light
2025-12-07 18:33:26.166043,78.60182144254652,4.8215278158870785,0,0.8679959243865023,0.0670029741195042,1173.1094399235922,light
2025-12-07 18:34:26.166047,78.2153459181326,12.991820039293946,1,1.0245942167670716,0.3864755244139293,202.38111077471785,light
2025-12-07 18:35:26.166050,78.12064633405338,14.674592043850744,0,1.267519999576076,0.09469958407922302,824.9312506874352,light
2025-12-07 18:36:26.166053,78.02277782115382,17.99986098898876,0,1.0934395460785538,0.0978685128995486,797.2204288138693,light
2025-12-07 18:37:26.166056,77.86364069747495,48.96536663595934,0,1.0603195203475761,0.1591371236788702,489.2864650149101,light
2025-12-07 18:38:26.166060,77.77758317024322,13.423582797015557,0,0.9605180818850136,0.08605752723173139,903.7859403141766,light
2025-12-07 18:39:26.166063,77.61278019006383,52.97337431993073,0,0.9428115769765735,0.16480298017939293,470.94281975714284,light
2025-12-07 18:40:26.166066,77.51679401491543,17.529205847046097,0,1.0463881727155688,0.09598617514840357,807.5829034240321,light
2025-12-07 18:41:26.166070,77.00281989030124,64.74245039229638,1,1.0608943760303926,0.5139741246141899,149.81847568319264,light
2025-12-07 18:42:26.166073,76.63418719734833,2.96446120169481,1,1.1351885274761786,0.3686326929529132,207.8876579922256,light
2025-12-07 18:43:26.166078,76.23651648558781,20.065236035583432,1,0.8770119844670521,0.3976707117605079,191.70764713369257,light
2025-12-07 18:44:26.166081,75.85763951058775,6.848098823061269,1,1.259038867697724,0.378876975000077,200.2170744489615,light
2025-12-07 18:45:26.166084,75.47722186173331,8.97271575723048,1,1.1236108669980371,0.3804176488544217,198.4062045728508,light
2025-12-07 18:46:26.166088,75.35512208665875,31.423402469870616,0,0.9626485067410661,0.12209977507456257,617.1602039450253,light
2025-12-07 18:47:26.166091,74.93726406640444,29.724751896377278,1,0.9204258230780143,0.41785802025431484,179.3366656473327,light
2025-12-07 18:48:26.166095,74.86968509363075,1.1769533554618885,0,1.2612533031382833,0.06757897277368945,1107.8843317781207,light
2025-12-07 18:49:26.166098,74.47643676967199,14.540097855135482,1,1.2084064124244889,0.39324832395876075,189.38780468262644,light
2025-12-07 18:50:26.166101,74.38803241169799,16.12583126462503,0,0.8076347722368646,0.08840435797398737,841.4520971193115,light
2025-12-07 18:51:26.166105,74.32552375835327,0.0,0,1.1254326672365624,0.06250865334473125,1189.0437528457496,light
2025-12-07 18:52:26.166108,73.93110180615119,17.020670925206055,1,1.0190305175830896,0.3944219522020739,187.4416507331573,light
2025-12-07 18:53:26.166111,73.82397614797696,20.98340482245713,0,1.2579424264659926,0.10712565817423411,689.134399789696,light
2025-12-07 18:54:26.166114,73.42335999347925,20.028616040412533,1,1.0279461208439769,0.4006161544977046,183.27608402496395,light
2025-12-07 18:55:26.166118,73.35814889671455,2.815821223465763,0,0.978972715888515,0.06521109676470183,1124.9335241425144,light
2025-12-07 18:56:26.166121,73.23913725813375,28.137861547841773,0,1.1367957742559311,0.11901163858080217,615.3947473667336,light
2025-12-07 18:57:26.166124,73.13524044287757,21.760512312829583,0,1.0187895315262168,0.1038968152561835,703.9218696217436,light
2025-12-07 18:58:26.166127,73.03096234480715,19.857472043623073,0,1.2281576991585987,0.10427809807041813,700.34804715646,light
2025-12-07 18:59:26.166132,72.93893175672642,14.888695717360672,0,1.1126598323002237,0.09203058808072583,792.5509689533559,light
2025-12-07 19:00:26.166135,72.82195478194559,27.198793042718954,0,1.1289694347695276,0.11697697478082847,622.532382277683,light
2025-12-07 19:01:26.166138,72.70614190709668,29.44644864914875,0,0.8459988775305578,0.11581287484890866,627.7898031799166,light
2025-12-07 19:02:26.166142,72.30898645277246,18.852245312370744,1,0.9725481849745029,0.39715545432423155,182.06721238616183,light
2025-12-07 19:03:26.166145,71.84647090520005,54.04348843743615,1,0.7214285348768068,0.4625155475724084,155.33849895922089,light
2025-12-07 19:04:26.166148,71.42866085294033,30.567221266001045,1,0.8337804863858769,0.4178100522597196,170.95965132150232,light
